   it           t(s)          Vm(V) V_analitica(V)      Error_relativo
       11121   5.56100067E-03   8.53076205E-03   8.53060465E-03  -1.84504515E-05
       11122   5.56150079E-03   8.53133574E-03   8.53117835E-03  -1.84492110E-05
       11123   5.56200044E-03   8.53190944E-03   8.53175111E-03  -1.85571334E-05
       11124   5.56250056E-03   8.53248313E-03   8.53232481E-03  -1.85558856E-05
       11125   5.56300068E-03   8.53305683E-03   8.53289850E-03  -1.85546378E-05
       11126   5.56350080E-03   8.53363052E-03   8.53347126E-03  -1.86625293E-05
       11127   5.56400046E-03   8.53420421E-03   8.53404496E-03  -1.86612742E-05
       11128   5.56450058E-03   8.53477791E-03   8.53461865E-03  -1.86600209E-05
       11129   5.56500070E-03   8.53535160E-03   8.53519142E-03  -1.87678834E-05
       11130   5.56550082E-03   8.53592530E-03   8.53576511E-03  -1.87666228E-05
       11131   5.56600047E-03   8.53649806E-03   8.53633881E-03  -1.86562611E-05
       11132   5.56650059E-03   8.53707083E-03   8.53691064E-03  -1.87641053E-05
       11133   5.56700071E-03   8.53764359E-03   8.53748433E-03  -1.86537563E-05
       11134   5.56750083E-03   8.53821635E-03   8.53805803E-03  -1.85434255E-05
       11135   5.56800049E-03   8.53878912E-03   8.53863079E-03  -1.85421814E-05
       11136   5.56850061E-03   8.53936188E-03   8.53920355E-03  -1.85409372E-05
       11137   5.56900073E-03   8.53993464E-03   8.53977632E-03  -1.85396930E-05
       11138   5.56950085E-03   8.54050741E-03   8.54035001E-03  -1.84293986E-05
       11139   5.57000050E-03   8.54108017E-03   8.54092184E-03  -1.85372064E-05
       11140   5.57050062E-03   8.54165293E-03   8.54149461E-03  -1.85359640E-05
       11141   5.57100074E-03   8.54222570E-03   8.54206737E-03  -1.85347217E-05
       11142   5.57150040E-03   8.54279846E-03   8.54264107E-03  -1.84244564E-05
       11143   5.57200052E-03   8.54337122E-03   8.54321383E-03  -1.84232213E-05
       11144   5.57250064E-03   8.54394399E-03   8.54378659E-03  -1.84219862E-05
       11145   5.57300076E-03   8.54451675E-03   8.54436029E-03  -1.83117500E-05
       11146   5.57350041E-03   8.54508951E-03   8.54493212E-03  -1.84195160E-05
       11147   5.57400053E-03   8.54566228E-03   8.54550488E-03  -1.84182809E-05
       11148   5.57450065E-03   8.54623504E-03   8.54607765E-03  -1.84170476E-05
       11149   5.57500077E-03   8.54680780E-03   8.54665041E-03  -1.84158125E-05
       11150   5.57550043E-03   8.54738057E-03   8.54722317E-03  -1.84145792E-05
       11151   5.57600055E-03   8.54795333E-03   8.54779594E-03  -1.84133442E-05
       11152   5.57650067E-03   8.54852609E-03   8.54836777E-03  -1.85210611E-05
       11153   5.57700079E-03   8.54909886E-03   8.54894146E-03  -1.84108776E-05
       11154   5.57750044E-03   8.54967162E-03   8.54951330E-03  -1.85185781E-05
       11155   5.57800056E-03   8.55024438E-03   8.55008606E-03  -1.85173376E-05
       11156   5.57850068E-03   8.55081715E-03   8.55065789E-03  -1.86250181E-05
       11157   5.57900080E-03   8.55138991E-03   8.55123159E-03  -1.85148583E-05
       11158   5.57950046E-03   8.55196267E-03   8.55180342E-03  -1.86225243E-05
       11159   5.58000058E-03   8.55253544E-03   8.55237618E-03  -1.86212765E-05
       11160   5.58050070E-03   8.55310820E-03   8.55294801E-03  -1.87289206E-05
       11161   5.58100082E-03   8.55368096E-03   8.55351985E-03  -1.88365502E-05
       11162   5.58150047E-03   8.55425373E-03   8.55409354E-03  -1.87264122E-05
       11163   5.58200059E-03   8.55482556E-03   8.55466444E-03  -1.88340291E-05
       11164   5.58250071E-03   8.55539739E-03   8.55523720E-03  -1.87239093E-05
       11165   5.58300084E-03   8.55596922E-03   8.55580904E-03  -1.87226578E-05
       11166   5.58350049E-03   8.55654106E-03   8.55638087E-03  -1.87214064E-05
       11167   5.58400061E-03   8.55711289E-03   8.55695363E-03  -1.86113157E-05
       11168   5.58450073E-03   8.55768472E-03   8.55752733E-03  -1.83924058E-05
       11169   5.58500085E-03   8.55825655E-03   8.55809916E-03  -1.83911761E-05
       11170   5.58550050E-03   8.55882838E-03   8.55867006E-03  -1.84987657E-05
       11171   5.58600063E-03   8.55940022E-03   8.55924189E-03  -1.84975306E-05
       11172   5.58650075E-03   8.55997205E-03   8.55981465E-03  -1.83874909E-05
       11173   5.58700040E-03   8.56054388E-03   8.56038649E-03  -1.83862630E-05
       11174   5.58750052E-03   8.56111571E-03   8.56095739E-03  -1.84938235E-05
       11175   5.58800064E-03   8.56168754E-03   8.56153015E-03  -1.83838074E-05
       11176   5.58850076E-03   8.56225938E-03   8.56210198E-03  -1.83825796E-05
       11177   5.58900042E-03   8.56283121E-03   8.56267475E-03  -1.82725835E-05
       11178   5.58950054E-03   8.56340304E-03   8.56324565E-03  -1.83801239E-05
       11179   5.59000066E-03   8.56397487E-03   8.56381748E-03  -1.83788961E-05
       11180   5.59050078E-03   8.56454670E-03   8.56438931E-03  -1.83776701E-05
       11181   5.59100043E-03   8.56511854E-03   8.56496114E-03  -1.83764423E-05
       11182   5.59150055E-03   8.56569037E-03   8.56553297E-03  -1.83752163E-05
       11183   5.59200067E-03   8.56626220E-03   8.56610388E-03  -1.84827131E-05
       11184   5.59250079E-03   8.56683403E-03   8.56667664E-03  -1.83727625E-05
       11185   5.59300045E-03   8.56740586E-03   8.56724847E-03  -1.83715365E-05
       11186   5.59350057E-03   8.56797770E-03   8.56781937E-03  -1.84790115E-05
       11187   5.59400069E-03   8.56854953E-03   8.56839120E-03  -1.84777782E-05
       11188   5.59450081E-03   8.56912136E-03   8.56896304E-03  -1.84765449E-05
       11189   5.59500046E-03   8.56969319E-03   8.56953487E-03  -1.84753135E-05
       11190   5.59550058E-03   8.57026502E-03   8.57010577E-03  -1.85827539E-05
       11191   5.59600070E-03   8.57083686E-03   8.57067667E-03  -1.86901798E-05
       11192   5.59650082E-03   8.57140869E-03   8.57124943E-03  -1.85802728E-05
       11193   5.59700048E-03   8.57198052E-03   8.57182126E-03  -1.85790341E-05
       11194   5.59750060E-03   8.57255235E-03   8.57239123E-03  -1.87950827E-05
       11195   5.59800072E-03   8.57312419E-03   8.57296307E-03  -1.87938294E-05
       11196   5.59850084E-03   8.57369509E-03   8.57353397E-03  -1.87925780E-05
       11197   5.59900049E-03   8.57426599E-03   8.57410487E-03  -1.87913265E-05
       11198   5.59950061E-03   8.57483689E-03   8.57467670E-03  -1.86814596E-05
       11199   5.60000073E-03   8.57540779E-03   8.57524760E-03  -1.86802172E-05
       11200   5.60050085E-03   8.57597869E-03   8.57581943E-03  -1.85703720E-05
       11201   5.60100051E-03   8.57654959E-03   8.57639033E-03  -1.85691370E-05
       11202   5.60150063E-03   8.57712049E-03   8.57696123E-03  -1.85679000E-05
       11203   5.60200075E-03   8.57769139E-03   8.57753213E-03  -1.85666649E-05
       11204   5.60250040E-03   8.57826229E-03   8.57810490E-03  -1.83482844E-05
       11205   5.60300052E-03   8.57883319E-03   8.57867487E-03  -1.84556284E-05
       11206   5.60350064E-03   8.57940409E-03   8.57924577E-03  -1.84544006E-05
       11207   5.60400076E-03   8.57997499E-03   8.57981667E-03  -1.84531727E-05
       11208   5.60450042E-03   8.58054589E-03   8.58038757E-03  -1.84519449E-05
       11209   5.60500054E-03   8.58111680E-03   8.58095847E-03  -1.84507171E-05
       11210   5.60550066E-03   8.58168770E-03   8.58152937E-03  -1.84494893E-05
       11211   5.60600078E-03   8.58225860E-03   8.58210027E-03  -1.84482633E-05
       11212   5.60650043E-03   8.58282950E-03   8.58267210E-03  -1.83385218E-05
       11213   5.60700055E-03   8.58340040E-03   8.58324300E-03  -1.83373013E-05
       11214   5.60750067E-03   8.58397130E-03   8.58381391E-03  -1.83360826E-05
       11215   5.60800079E-03   8.58454220E-03   8.58438481E-03  -1.83348620E-05
       11216   5.60850045E-03   8.58511310E-03   8.58495478E-03  -1.84421278E-05
       11217   5.60900057E-03   8.58568400E-03   8.58552568E-03  -1.84409018E-05
       11218   5.60950069E-03   8.58625490E-03   8.58609658E-03  -1.84396758E-05
       11219   5.61000081E-03   8.58682580E-03   8.58666748E-03  -1.84384498E-05
       11220   5.61050046E-03   8.58739670E-03   8.58723838E-03  -1.84372238E-05
       11221   5.61100058E-03   8.58796760E-03   8.58780835E-03  -1.85444478E-05
       11222   5.61150070E-03   8.58853851E-03   8.58837925E-03  -1.85432145E-05
       11223   5.61200082E-03   8.58910941E-03   8.58894922E-03  -1.86504167E-05
       11224   5.61250048E-03   8.58968031E-03   8.58952012E-03  -1.86491779E-05
       11225   5.61300060E-03   8.59025121E-03   8.59009009E-03  -1.87563583E-05
       11226   5.61350072E-03   8.59082211E-03   8.59066099E-03  -1.87551123E-05
       11227   5.61400084E-03   8.59139301E-03   8.59123189E-03  -1.87538644E-05
       11228   5.61450049E-03   8.59196298E-03   8.59180186E-03  -1.87526221E-05
       11229   5.61500061E-03   8.59253295E-03   8.59237183E-03  -1.87513779E-05
       11230   5.61550073E-03   8.59310292E-03   8.59294273E-03  -1.86417492E-05
       11231   5.61600085E-03   8.59367289E-03   8.59351363E-03  -1.85321351E-05
       11232   5.61650051E-03   8.59424286E-03   8.59408360E-03  -1.85309073E-05
       11233   5.61700063E-03   8.59481283E-03   8.59465357E-03  -1.85296776E-05
       11234   5.61750075E-03   8.59538279E-03   8.59522354E-03  -1.85284498E-05
       11235   5.61800040E-03   8.59595276E-03   8.59579444E-03  -1.84188721E-05
       11236   5.61850052E-03   8.59652273E-03   8.59636441E-03  -1.84176515E-05
       11237   5.61900064E-03   8.59709270E-03   8.59693531E-03  -1.83080956E-05
       11238   5.61950076E-03   8.59766267E-03   8.59750528E-03  -1.83068823E-05
       11239   5.62000042E-03   8.59823264E-03   8.59807432E-03  -1.84139881E-05
       11240   5.62050054E-03   8.59880261E-03   8.59864429E-03  -1.84127675E-05
       11241   5.62100066E-03   8.59937258E-03   8.59921426E-03  -1.84115470E-05
       11242   5.62150078E-03   8.59994255E-03   8.59978423E-03  -1.84103264E-05
       11243   5.62200043E-03   8.60051252E-03   8.60035513E-03  -1.83008160E-05
       11244   5.62250055E-03   8.60108249E-03   8.60092510E-03  -1.82996027E-05
       11245   5.62300067E-03   8.60165246E-03   8.60149506E-03  -1.82983913E-05
       11246   5.62350079E-03   8.60222243E-03   8.60206503E-03  -1.82971780E-05
       11247   5.62400045E-03   8.60279240E-03   8.60263407E-03  -1.84042274E-05
       11248   5.62450057E-03   8.60336237E-03   8.60320404E-03  -1.84030087E-05
       11249   5.62500069E-03   8.60393234E-03   8.60377401E-03  -1.84017899E-05
       11250   5.62550081E-03   8.60450231E-03   8.60434398E-03  -1.84005712E-05
       11251   5.62600046E-03   8.60507227E-03   8.60491395E-03  -1.83993525E-05
       11252   5.62650058E-03   8.60564224E-03   8.60548392E-03  -1.83981338E-05
       11253   5.62700070E-03   8.60621221E-03   8.60605296E-03  -1.85051340E-05
       11254   5.62750082E-03   8.60678218E-03   8.60662293E-03  -1.85039080E-05
       11255   5.62800048E-03   8.60735215E-03   8.60719290E-03  -1.85026820E-05
       11256   5.62850060E-03   8.60792212E-03   8.60776193E-03  -1.86096549E-05
       11257   5.62900072E-03   8.60849209E-03   8.60833190E-03  -1.86084235E-05
       11258   5.62950084E-03   8.60906206E-03   8.60890094E-03  -1.87153746E-05
       11259   5.63000049E-03   8.60963203E-03   8.60947091E-03  -1.87141359E-05
       11260   5.63050061E-03   8.61020200E-03   8.61004088E-03  -1.87128971E-05
       11261   5.63100073E-03   8.61077104E-03   8.61061085E-03  -1.86034977E-05
       11262   5.63150086E-03   8.61134008E-03   8.61117896E-03  -1.87104233E-05
       11263   5.63200051E-03   8.61190911E-03   8.61174893E-03  -1.86010402E-05
       11264   5.63250063E-03   8.61247815E-03   8.61231796E-03  -1.85998106E-05
       11265   5.63300075E-03   8.61304719E-03   8.61288793E-03  -1.84904493E-05
       11266   5.63350040E-03   8.61361623E-03   8.61345790E-03  -1.83811007E-05
       11267   5.63400052E-03   8.61418527E-03   8.61402601E-03  -1.84880064E-05
       11268   5.63450065E-03   8.61475430E-03   8.61459598E-03  -1.83786724E-05
       11269   5.63500077E-03   8.61532334E-03   8.61516595E-03  -1.82693529E-05
       11270   5.63550042E-03   8.61589238E-03   8.61573406E-03  -1.83762440E-05
       11271   5.63600054E-03   8.61646142E-03   8.61630309E-03  -1.83750308E-05
       11272   5.63650066E-03   8.61703046E-03   8.61687306E-03  -1.82657350E-05
       11273   5.63700078E-03   8.61759949E-03   8.61744117E-03  -1.83726042E-05
       11274   5.63750044E-03   8.61816853E-03   8.61801114E-03  -1.82633230E-05
       11275   5.63800056E-03   8.61873757E-03   8.61857831E-03  -1.84782402E-05
       11276   5.63850068E-03   8.61930661E-03   8.61915015E-03  -1.81528558E-05
       11277   5.63900080E-03   8.61987565E-03   8.61971825E-03  -1.82597050E-05
       11278   5.63950045E-03   8.62044469E-03   8.62028729E-03  -1.82585009E-05
       11279   5.64000057E-03   8.62101372E-03   8.62085540E-03  -1.83653283E-05
       11280   5.64050069E-03   8.62158276E-03   8.62142444E-03  -1.83641150E-05
       11281   5.64100081E-03   8.62215180E-03   8.62199441E-03  -1.82548847E-05
       11282   5.64150047E-03   8.62272084E-03   8.62256251E-03  -1.83616921E-05
       11283   5.64200059E-03   8.62328988E-03   8.62313155E-03  -1.83604807E-05
       11284   5.64250071E-03   8.62385891E-03   8.62369966E-03  -1.84672663E-05
       11285   5.64300083E-03   8.62442795E-03   8.62426963E-03  -1.83580578E-05
       11286   5.64350048E-03   8.62499699E-03   8.62483867E-03  -1.83568463E-05
       11287   5.64400060E-03   8.62556603E-03   8.62540677E-03  -1.84636119E-05
       11288   5.64450072E-03   8.62613507E-03   8.62597581E-03  -1.84623932E-05
       11289   5.64500084E-03   8.62670410E-03   8.62654392E-03  -1.85691370E-05
       11290   5.64550050E-03   8.62727314E-03   8.62711295E-03  -1.85679128E-05
       11291   5.64600062E-03   8.62784218E-03   8.62768199E-03  -1.85666886E-05
       11292   5.64650074E-03   8.62841122E-03   8.62825010E-03  -1.86734051E-05
       11293   5.64700086E-03   8.62898026E-03   8.62881914E-03  -1.86721736E-05
       11294   5.64750051E-03   8.62954836E-03   8.62938724E-03  -1.86709440E-05
       11295   5.64800063E-03   8.63011647E-03   8.62995628E-03  -1.85617955E-05
       11296   5.64850075E-03   8.63068458E-03   8.63052439E-03  -1.85605732E-05
       11297   5.64900041E-03   8.63125268E-03   8.63109250E-03  -1.85593526E-05
       11298   5.64950053E-03   8.63182079E-03   8.63166060E-03  -1.85581303E-05
       11299   5.65000065E-03   8.63238890E-03   8.63222964E-03  -1.84490182E-05
       11300   5.65050077E-03   8.63295700E-03   8.63279775E-03  -1.84478031E-05
       11301   5.65100042E-03   8.63352511E-03   8.63336585E-03  -1.84465898E-05
       11302   5.65150054E-03   8.63409322E-03   8.63393396E-03  -1.84453766E-05
       11303   5.65200066E-03   8.63466132E-03   8.63450300E-03  -1.83363009E-05
       11304   5.65250078E-03   8.63522943E-03   8.63507111E-03  -1.83350930E-05
       11305   5.65300044E-03   8.63579754E-03   8.63564014E-03  -1.82260392E-05
       11306   5.65350056E-03   8.63636564E-03   8.63620732E-03  -1.83326811E-05
       11307   5.65400068E-03   8.63693375E-03   8.63677450E-03  -1.84393102E-05
       11308   5.65450080E-03   8.63750186E-03   8.63734353E-03  -1.83302691E-05
       11309   5.65500045E-03   8.63806996E-03   8.63791164E-03  -1.83290649E-05
       11310   5.65550057E-03   8.63863807E-03   8.63847975E-03  -1.83278589E-05
       11311   5.65600069E-03   8.63920618E-03   8.63904785E-03  -1.83266529E-05
       11312   5.65650081E-03   8.63977429E-03   8.63961689E-03  -1.82176500E-05
       11313   5.65700047E-03   8.64034239E-03   8.64018407E-03  -1.83242428E-05
       11314   5.65750059E-03   8.64091050E-03   8.64075124E-03  -1.84308228E-05
       11315   5.65800071E-03   8.64147861E-03   8.64132028E-03  -1.83218344E-05
       11316   5.65850083E-03   8.64204671E-03   8.64188746E-03  -1.84283999E-05
       11317   5.65900048E-03   8.64261482E-03   8.64245649E-03  -1.83194261E-05
       11318   5.65950060E-03   8.64318293E-03   8.64302367E-03  -1.84259770E-05
       11319   5.66000072E-03   8.64375103E-03   8.64359085E-03  -1.85325152E-05
       11320   5.66050084E-03   8.64431914E-03   8.64415988E-03  -1.84235560E-05
       11321   5.66100050E-03   8.64488725E-03   8.64472706E-03  -1.85300796E-05
       11322   5.66150062E-03   8.64545535E-03   8.64529517E-03  -1.85288627E-05
       11323   5.66200074E-03   8.64602346E-03   8.64586234E-03  -1.86353664E-05
       11324   5.66250086E-03   8.64659157E-03   8.64643045E-03  -1.86341404E-05
       11325   5.66300051E-03   8.64715967E-03   8.64699855E-03  -1.86329162E-05
       11326   5.66350063E-03   8.64772778E-03   8.64756480E-03  -1.88470913E-05
       11327   5.66400075E-03   8.64829496E-03   8.64813291E-03  -1.87381629E-05
       11328   5.66450041E-03   8.64886213E-03   8.64870008E-03  -1.87369351E-05
       11329   5.66500053E-03   8.64942931E-03   8.64926819E-03  -1.86280267E-05
       11330   5.66550065E-03   8.64999648E-03   8.64983536E-03  -1.86268062E-05
       11331   5.66600077E-03   8.65056366E-03   8.65040254E-03  -1.86255838E-05
       11332   5.66650042E-03   8.65113083E-03   8.65097065E-03  -1.85167064E-05
       11333   5.66700054E-03   8.65169801E-03   8.65153782E-03  -1.85154931E-05
       11334   5.66750066E-03   8.65226518E-03   8.65210500E-03  -1.85142781E-05
       11335   5.66800078E-03   8.65283236E-03   8.65267217E-03  -1.85130648E-05
       11336   5.66850044E-03   8.65339953E-03   8.65324121E-03  -1.82965941E-05
