   it           t(s)          Vm(V) V_analitica(V)      Error_relativo
        4231   8.46400112E-03   1.14198728E-02   1.14191566E-02  -6.27180343E-05
        4232   8.46600067E-03   1.14215892E-02   1.14208730E-02  -6.27086119E-05
        4233   8.46800115E-03   1.14233047E-02   1.14225885E-02  -6.26991896E-05
        4234   8.47000070E-03   1.14250202E-02   1.14243040E-02  -6.26897745E-05
        4235   8.47200118E-03   1.14267347E-02   1.14260186E-02  -6.26803667E-05
        4236   8.47400073E-03   1.14284493E-02   1.14277340E-02  -6.25894609E-05
        4237   8.47600121E-03   1.14301639E-02   1.14294477E-02  -6.26615656E-05
        4238   8.47800076E-03   1.14318775E-02   1.14311622E-02  -6.25706889E-05
        4239   8.48000124E-03   1.14335911E-02   1.14328740E-02  -6.27242407E-05
        4240   8.48200079E-03   1.14353048E-02   1.14345886E-02  -6.26333931E-05
        4241   8.48400127E-03   1.14370175E-02   1.14363013E-02  -6.26240144E-05
        4242   8.48600082E-03   1.14387302E-02   1.14380140E-02  -6.26146357E-05
        4243   8.48800130E-03   1.14404429E-02   1.14397258E-02  -6.26866749E-05
        4244   8.49000085E-03   1.14421546E-02   1.14414375E-02  -6.26772962E-05
        4245   8.49200133E-03   1.14438664E-02   1.14431502E-02  -6.25865287E-05
        4246   8.49400088E-03   1.14455773E-02   1.14448620E-02  -6.24957975E-05
        4247   8.49600136E-03   1.14472881E-02   1.14465710E-02  -6.26491892E-05
        4248   8.49800091E-03   1.14489989E-02   1.14482827E-02  -6.25584726E-05
        4249   8.50000139E-03   1.14507088E-02   1.14499927E-02  -6.25491302E-05
        4250   8.50200094E-03   1.14524188E-02   1.14517016E-02  -6.26211186E-05
        4251   8.50400049E-03   1.14541287E-02   1.14534115E-02  -6.26117690E-05
        4252   8.50600097E-03   1.14558376E-02   1.14551205E-02  -6.26024266E-05
        4253   8.50800052E-03   1.14575466E-02   1.14568304E-02  -6.25117973E-05
        4254   8.51000100E-03   1.14592547E-02   1.14585375E-02  -6.25837638E-05
        4255   8.51200055E-03   1.14609627E-02   1.14602465E-02  -6.24931636E-05
        4256   8.51400103E-03   1.14626708E-02   1.14619536E-02  -6.25651082E-05
        4257   8.51600058E-03   1.14643779E-02   1.14636607E-02  -6.25557950E-05
        4258   8.51800106E-03   1.14660850E-02   1.14653679E-02  -6.25464818E-05
        4259   8.52000061E-03   1.14677921E-02   1.14670750E-02  -6.25371686E-05
        4260   8.52200110E-03   1.14694983E-02   1.14687812E-02  -6.25278626E-05
        4261   8.52400064E-03   1.14712045E-02   1.14704883E-02  -6.24373642E-05
        4262   8.52600113E-03   1.14729106E-02   1.14721926E-02  -6.25904504E-05
        4263   8.52800068E-03   1.14746159E-02   1.14738988E-02  -6.24999739E-05
        4264   8.53000116E-03   1.14763211E-02   1.14756031E-02  -6.25718458E-05
        4265   8.53200071E-03   1.14780255E-02   1.14773093E-02  -6.24002569E-05
        4266   8.53400119E-03   1.14797298E-02   1.14790127E-02  -6.24721288E-05
        4267   8.53600074E-03   1.14814341E-02   1.14807170E-02  -6.24628592E-05
        4268   8.53800122E-03   1.14831375E-02   1.14824194E-02  -6.25347020E-05
        4269   8.54000077E-03   1.14848409E-02   1.14841247E-02  -6.23632222E-05
        4270   8.54200125E-03   1.14865443E-02   1.14858272E-02  -6.24350650E-05
        4271   8.54400080E-03   1.14882467E-02   1.14875287E-02  -6.25068933E-05
        4272   8.54600128E-03   1.14899492E-02   1.14892311E-02  -6.24976310E-05
        4273   8.54800083E-03   1.14916516E-02   1.14909336E-02  -6.24883687E-05
        4274   8.55000131E-03   1.14933532E-02   1.14926361E-02  -6.23980741E-05
        4275   8.55200086E-03   1.14950547E-02   1.14943366E-02  -6.24698660E-05
        4276   8.55400134E-03   1.14967553E-02   1.14960382E-02  -6.23796077E-05
        4277   8.55600089E-03   1.14984559E-02   1.14977378E-02  -6.24513923E-05
        4278   8.55800137E-03   1.15001565E-02   1.14994384E-02  -6.24421518E-05
        4279   8.56000092E-03   1.15018561E-02   1.15011390E-02  -6.23519445E-05
        4280   8.56200140E-03   1.15035558E-02   1.15028378E-02  -6.24237000E-05
        4281   8.56400095E-03   1.15052555E-02   1.15045374E-02  -6.24144814E-05
        4282   8.56600050E-03   1.15069542E-02   1.15062362E-02  -6.24052627E-05
        4283   8.56800098E-03   1.15086529E-02   1.15079349E-02  -6.23960514E-05
        4284   8.57000053E-03   1.15103517E-02   1.15096327E-02  -6.24677632E-05
        4285   8.57200101E-03   1.15120495E-02   1.15113305E-02  -6.24585518E-05
        4286   8.57400056E-03   1.15137473E-02   1.15130292E-02  -6.23684464E-05
        4287   8.57600104E-03   1.15154441E-02   1.15147252E-02  -6.24401364E-05
        4288   8.57800059E-03   1.15171410E-02   1.15164230E-02  -6.23500600E-05
        4289   8.58000107E-03   1.15188379E-02   1.15181189E-02  -6.24217428E-05
        4290   8.58200062E-03   1.15205338E-02   1.15198158E-02  -6.23317028E-05
        4291   8.58400110E-03   1.15222298E-02   1.15215108E-02  -6.24033637E-05
        4292   8.58600065E-03   1.15239257E-02   1.15232067E-02  -6.23941814E-05
        4293   8.58800113E-03   1.15256207E-02   1.15249008E-02  -6.24658205E-05
        4294   8.59000068E-03   1.15273157E-02   1.15265967E-02  -6.23758315E-05
        4295   8.59200116E-03   1.15290098E-02   1.15282917E-02  -6.22858715E-05
        4296   8.59400071E-03   1.15307039E-02   1.15299867E-02  -6.21959407E-05
        4297   8.59600119E-03   1.15323979E-02   1.15316790E-02  -6.23483356E-05
        4298   8.59800074E-03   1.15340911E-02   1.15333730E-02  -6.22584339E-05
        4299   8.60000122E-03   1.15357842E-02   1.15350662E-02  -6.22492953E-05
        4300   8.60200077E-03   1.15374774E-02   1.15367603E-02  -6.21594227E-05
        4301   8.60400125E-03   1.15391696E-02   1.15384515E-02  -6.22310254E-05
        4302   8.60600080E-03   1.15408618E-02   1.15401428E-02  -6.23026135E-05
        4303   8.60800128E-03   1.15425540E-02   1.15418360E-02  -6.22127773E-05
        4304   8.61000083E-03   1.15442453E-02   1.15435263E-02  -6.22843509E-05
        4305   8.61200131E-03   1.15459366E-02   1.15452176E-02  -6.22752268E-05
        4306   8.61400086E-03   1.15476269E-02   1.15469098E-02  -6.21047875E-05
        4307   8.61600135E-03   1.15493173E-02   1.15486002E-02  -6.20956998E-05
        4308   8.61800089E-03   1.15510076E-02   1.15502905E-02  -6.20866122E-05
        4309   8.62000138E-03   1.15526970E-02   1.15519799E-02  -6.20775318E-05
        4310   8.62200093E-03   1.15543865E-02   1.15536684E-02  -6.21490690E-05
        4311   8.62400141E-03   1.15560759E-02   1.15553578E-02  -6.21399813E-05
        4312   8.62600096E-03   1.15577644E-02   1.15570473E-02  -6.20503124E-05
        4313   8.62800051E-03   1.15594529E-02   1.15587348E-02  -6.21218278E-05
        4314   8.63000099E-03   1.15611413E-02   1.15604233E-02  -6.21127547E-05
        4315   8.63200054E-03   1.15628289E-02   1.15621109E-02  -6.21036888E-05
        4316   8.63400102E-03   1.15645165E-02   1.15637975E-02  -6.21751678E-05
        4317   8.63600057E-03   1.15662040E-02   1.15654850E-02  -6.21660947E-05
        4318   8.63800105E-03   1.15678906E-02   1.15671717E-02  -6.21570289E-05
        4319   8.64000060E-03   1.15695773E-02   1.15688583E-02  -6.21479703E-05
        4320   8.64200108E-03   1.15712630E-02   1.15705440E-02  -6.21389117E-05
        4321   8.64400063E-03   1.15729487E-02   1.15722297E-02  -6.21298605E-05
        4322   8.64600111E-03   1.15746344E-02   1.15739154E-02  -6.21208092E-05
        4323   8.64800066E-03   1.15763191E-02   1.15756011E-02  -6.20313076E-05
        4324   8.65000114E-03   1.15780039E-02   1.15772849E-02  -6.21027357E-05
        4325   8.65200069E-03   1.15796886E-02   1.15789697E-02  -6.20936989E-05
        4326   8.65400117E-03   1.15813725E-02   1.15806526E-02  -6.21650906E-05
        4327   8.65600072E-03   1.15830563E-02   1.15823373E-02  -6.20756400E-05
        4328   8.65800120E-03   1.15847401E-02   1.15840202E-02  -6.21470244E-05
        4329   8.66000075E-03   1.15864230E-02   1.15857041E-02  -6.20576029E-05
        4330   8.66200123E-03   1.15881059E-02   1.15873860E-02  -6.21289728E-05
        4331   8.66400078E-03   1.15897879E-02   1.15890689E-02  -6.20395876E-05
        4332   8.66600126E-03   1.15914699E-02   1.15907509E-02  -6.20305800E-05
        4333   8.66800081E-03   1.15931518E-02   1.15924329E-02  -6.20215797E-05
        4334   8.67000129E-03   1.15948329E-02   1.15941139E-02  -6.20125866E-05
        4335   8.67200084E-03   1.15965139E-02   1.15957949E-02  -6.20036008E-05
        4336   8.67400132E-03   1.15981949E-02   1.15974760E-02  -6.19946150E-05
        4337   8.67600087E-03   1.15998751E-02   1.15991570E-02  -6.19053390E-05
        4338   8.67800135E-03   1.16015552E-02   1.16008352E-02  -6.20569408E-05
        4339   8.68000090E-03   1.16032353E-02   1.16025163E-02  -6.19676794E-05
        4340   8.68200138E-03   1.16049144E-02   1.16041945E-02  -6.20389765E-05
        4341   8.68400093E-03   1.16065936E-02   1.16058756E-02  -6.18694976E-05
        4342   8.68600141E-03   1.16082719E-02   1.16075529E-02  -6.19407947E-05
        4343   8.68800096E-03   1.16099501E-02   1.16092321E-02  -6.18516133E-05
        4344   8.69000051E-03   1.16116283E-02   1.16109084E-02  -6.20031060E-05
        4345   8.69200099E-03   1.16133057E-02   1.16125867E-02  -6.19139464E-05
        4346   8.69400054E-03   1.16149830E-02   1.16142640E-02  -6.19050043E-05
        4347   8.69600102E-03   1.16166603E-02   1.16159413E-02  -6.18960621E-05
        4348   8.69800057E-03   1.16183367E-02   1.16176177E-02  -6.18871345E-05
        4349   8.70000105E-03   1.16200130E-02   1.16192931E-02  -6.19583589E-05
        4350   8.70200060E-03   1.16216894E-02   1.16209695E-02  -6.19494240E-05
        4351   8.70400108E-03   1.16233649E-02   1.16226459E-02  -6.18603590E-05
        4352   8.70600063E-03   1.16250403E-02   1.16243213E-02  -6.18514387E-05
        4353   8.70800111E-03   1.16267158E-02   1.16259949E-02  -6.20027495E-05
        4354   8.71000066E-03   1.16283903E-02   1.16276704E-02  -6.19137209E-05
        4355   8.71200114E-03   1.16300648E-02   1.16293449E-02  -6.19048078E-05
        4356   8.71400069E-03   1.16317384E-02   1.16310185E-02  -6.18959020E-05
        4357   8.71600118E-03   1.16334120E-02   1.16326930E-02  -6.18069316E-05
        4358   8.71800072E-03   1.16350856E-02   1.16343666E-02  -6.17980404E-05
        4359   8.72000121E-03   1.16367582E-02   1.16360374E-02  -6.19492421E-05
        4360   8.72200076E-03   1.16384309E-02   1.16377110E-02  -6.18603081E-05
        4361   8.72400124E-03   1.16401035E-02   1.16393827E-02  -6.19314378E-05
        4362   8.72600079E-03   1.16417753E-02   1.16410563E-02  -6.17625265E-05
        4363   8.72800127E-03   1.16434470E-02   1.16427261E-02  -6.19136481E-05
        4364   8.73000082E-03   1.16451187E-02   1.16443988E-02  -6.18247796E-05
        4365   8.73200130E-03   1.16467895E-02   1.16460687E-02  -6.18958802E-05
        4366   8.73400085E-03   1.16484603E-02   1.16477404E-02  -6.18070408E-05
        4367   8.73600133E-03   1.16501302E-02   1.16494102E-02  -6.17981786E-05
        4368   8.73800088E-03   1.16518000E-02   1.16510792E-02  -6.18692648E-05
        4369   8.74000136E-03   1.16534699E-02   1.16527500E-02  -6.17804690E-05
        4370   8.74200091E-03   1.16551388E-02   1.16544198E-02  -6.16917023E-05
        4371   8.74400139E-03   1.16568077E-02   1.16560888E-02  -6.16828693E-05
        4372   8.74600094E-03   1.16584767E-02   1.16577577E-02  -6.16740435E-05
        4373   8.74800142E-03   1.16601447E-02   1.16594238E-02  -6.18249833E-05
        4374   8.75000097E-03   1.16618127E-02   1.16610928E-02  -6.17362675E-05
        4375   8.75200052E-03   1.16634807E-02   1.16627598E-02  -6.18072954E-05
        4376   8.75400100E-03   1.16651477E-02   1.16644269E-02  -6.17984624E-05
        4377   8.75600055E-03   1.16668148E-02   1.16660949E-02  -6.17097976E-05
        4378   8.75800103E-03   1.16684819E-02   1.16677620E-02  -6.17009791E-05
        4379   8.76000058E-03   1.16701480E-02   1.16694281E-02  -6.16921679E-05
        4380   8.76200106E-03   1.16718141E-02   1.16710933E-02  -6.17631667E-05
        4381   8.76400061E-03   1.16734793E-02   1.16727585E-02  -6.17543556E-05
        4382   8.76600109E-03   1.16751445E-02   1.16744228E-02  -6.18253252E-05
        4383   8.76800064E-03   1.16768098E-02   1.16760898E-02  -6.16569741E-05
        4384   8.77000112E-03   1.16784740E-02   1.16777541E-02  -6.16481848E-05
        4385   8.77200067E-03   1.16801383E-02   1.16794175E-02  -6.17191472E-05
        4386   8.77400115E-03   1.16818026E-02   1.16810817E-02  -6.17103506E-05
        4387   8.77600070E-03   1.16834659E-02   1.16827460E-02  -6.16218458E-05
        4388   8.77800118E-03   1.16851293E-02   1.16844075E-02  -6.17724945E-05
        4389   8.78000073E-03   1.16867926E-02   1.16860718E-02  -6.16840043E-05
        4390   8.78200121E-03   1.16884550E-02   1.16877342E-02  -6.16752295E-05
        4391   8.78400076E-03   1.16901174E-02   1.16893966E-02  -6.16664547E-05
        4392   8.78600124E-03   1.16917798E-02   1.16910590E-02  -6.16576872E-05
        4393   8.78800079E-03   1.16934413E-02   1.16927205E-02  -6.16489269E-05
        4394   8.79000127E-03   1.16951028E-02   1.16943810E-02  -6.17198093E-05
        4395   8.79200082E-03   1.16967633E-02   1.16960425E-02  -6.16314137E-05
        4396   8.79400130E-03   1.16984239E-02   1.16977030E-02  -6.16226680E-05
        4397   8.79600085E-03   1.17000844E-02   1.16993636E-02  -6.16139223E-05
        4398   8.79800133E-03   1.17017440E-02   1.17010232E-02  -6.16051839E-05
        4399   8.80000088E-03   1.17034037E-02   1.17026828E-02  -6.15964454E-05
        4400   8.80200136E-03   1.17050633E-02   1.17043424E-02  -6.15877143E-05
        4401   8.80400091E-03   1.17067220E-02   1.17060011E-02  -6.15789831E-05
        4402   8.80600139E-03   1.17083807E-02   1.17076607E-02  -6.14907112E-05
        4403   8.80800094E-03   1.17100393E-02   1.17093176E-02  -6.16410834E-05
        4404   8.81000143E-03   1.17116971E-02   1.17109772E-02  -6.14732926E-05
        4405   8.81200098E-03   1.17133548E-02   1.17126340E-02  -6.15441168E-05
        4406   8.81400052E-03   1.17150126E-02   1.17142918E-02  -6.15354002E-05
        4407   8.81600101E-03   1.17166694E-02   1.17159486E-02  -6.15266981E-05
        4408   8.81800056E-03   1.17183262E-02   1.17176054E-02  -6.15180033E-05
        4409   8.82000104E-03   1.17199821E-02   1.17192604E-02  -6.15887839E-05
        4410   8.82200059E-03   1.17216380E-02   1.17209172E-02  -6.15006211E-05
        4411   8.82400107E-03   1.17232939E-02   1.17225712E-02  -6.16508332E-05
        4412   8.82600062E-03   1.17249489E-02   1.17242290E-02  -6.14038145E-05
        4413   8.82800110E-03   1.17266038E-02   1.17258830E-02  -6.14745732E-05
        4414   8.83000065E-03   1.17282588E-02   1.17275380E-02  -6.14659002E-05
        4415   8.83200113E-03   1.17299128E-02   1.17291929E-02  -6.13778247E-05
        4416   8.83400068E-03   1.17315669E-02   1.17308460E-02  -6.14485689E-05
        4417   8.83600116E-03   1.17332209E-02   1.17324991E-02  -6.15192912E-05
        4418   8.83800071E-03   1.17348740E-02   1.17341541E-02  -6.13518714E-05
        4419   8.84000119E-03   1.17365271E-02   1.17358062E-02  -6.14225937E-05
        4420   8.84200074E-03   1.17381802E-02   1.17374584E-02  -6.14932942E-05
        4421   8.84400122E-03   1.17398323E-02   1.17391106E-02  -6.14846431E-05
        4422   8.84600077E-03   1.17414845E-02   1.17407627E-02  -6.14759920E-05
        4423   8.84800125E-03   1.17431367E-02   1.17424149E-02  -6.14673409E-05
        4424   8.85000080E-03   1.17447879E-02   1.17440661E-02  -6.14586970E-05
        4425   8.85200128E-03   1.17464392E-02   1.17457174E-02  -6.14500532E-05
        4426   8.85400083E-03   1.17480895E-02   1.17473686E-02  -6.13621378E-05
        4427   8.85600131E-03   1.17497398E-02   1.17490180E-02  -6.14327946E-05
        4428   8.85800086E-03   1.17513901E-02   1.17506692E-02  -6.13449010E-05
        4429   8.86000134E-03   1.17530394E-02   1.17523177E-02  -6.14155433E-05
        4430   8.86200089E-03   1.17546888E-02   1.17539680E-02  -6.13276861E-05
        4431   8.86400137E-03   1.17563382E-02   1.17556164E-02  -6.13983138E-05
        4432   8.86600092E-03   1.17579866E-02   1.17572667E-02  -6.12312651E-05
        4433   8.86800140E-03   1.17596351E-02   1.17589133E-02  -6.13810989E-05
        4434   8.87000095E-03   1.17612835E-02   1.17605608E-02  -6.14516903E-05
        4435   8.87200143E-03   1.17629310E-02   1.17622083E-02  -6.14430828E-05
        4436   8.87400098E-03   1.17645785E-02   1.17638577E-02  -6.12761287E-05
        4437   8.87600053E-03   1.17662260E-02   1.17655033E-02  -6.14258752E-05
        4438   8.87800101E-03   1.17678726E-02   1.17671499E-02  -6.14172750E-05
        4439   8.88000056E-03   1.17695192E-02   1.17687965E-02  -6.14086821E-05
        4440   8.88200104E-03   1.17711648E-02   1.17704421E-02  -6.14000965E-05
        4441   8.88400059E-03   1.17728105E-02   1.17720887E-02  -6.13123993E-05
        4442   8.88600107E-03   1.17744561E-02   1.17737334E-02  -6.13829325E-05
        4443   8.88800062E-03   1.17761008E-02   1.17753791E-02  -6.12952645E-05
        4444   8.89000110E-03   1.17777456E-02   1.17770238E-02  -6.12867079E-05
        4445   8.89200065E-03   1.17793903E-02   1.17786694E-02  -6.11990763E-05
        4446   8.89400113E-03   1.17810341E-02   1.17803114E-02  -6.13486627E-05
