 # V  ninf  minf  hinf  ainf  binf  taun  taum  tauh  taua  taub
     23.40000000      0.93700152      0.99034533      0.00199829      0.97096662      0.00000000      0.71297633      0.04883790      0.26681388      0.38520074      1.26717954
     23.50000000      0.93715990      0.99041575      0.00198803      0.97119797      0.00000000      0.71207343      0.04875197      0.26677501      0.38509373      1.26701217
     23.60000000      0.93731779      0.99048564      0.00197783      0.97142855      0.00000000      0.71117270      0.04866632      0.26673654      0.38498723      1.26684583
     23.70000000      0.93747520      0.99055499      0.00196769      0.97165838      0.00000000      0.71027413      0.04858094      0.26669846      0.38488124      1.26668049
     23.80000000      0.93763212      0.99062381      0.00195760      0.97188745      0.00000000      0.70937771      0.04849583      0.26666078      0.38477575      1.26651617
     23.90000000      0.93778855      0.99069211      0.00194756      0.97211577      0.00000000      0.70848344      0.04841099      0.26662348      0.38467077      1.26635285
     24.00000000      0.93794451      0.99075989      0.00193758      0.97234334      0.00000000      0.70759131      0.04832641      0.26658656      0.38456629      1.26619052
     24.10000000      0.93809998      0.99082715      0.00192765      0.97257014      0.00000000      0.70670130      0.04824211      0.26655003      0.38446230      1.26602918
     24.20000000      0.93825498      0.99089390      0.00191778      0.97279620      0.00000000      0.70581342      0.04815806      0.26651386      0.38435882      1.26586883
     24.30000000      0.93840951      0.99096015      0.00190796      0.97302150      0.00000000      0.70492766      0.04807429      0.26647807      0.38425583      1.26570946
     24.40000000      0.93856356      0.99102589      0.00189819      0.97324606      0.00000000      0.70404401      0.04799078      0.26644265      0.38415333      1.26555106
     24.50000000      0.93871713      0.99109112      0.00188847      0.97346985      0.00000000      0.70316246      0.04790753      0.26640759      0.38405132      1.26539362
     24.60000000      0.93887024      0.99115587      0.00187881      0.97369290      0.00000000      0.70228300      0.04782454      0.26637288      0.38394980      1.26523715
     24.70000000      0.93902288      0.99122012      0.00186920      0.97391520      0.00000000      0.70140563      0.04774181      0.26633854      0.38384876      1.26508163
     24.80000000      0.93917505      0.99128388      0.00185964      0.97413675      0.00000000      0.70053035      0.04765934      0.26630455      0.38374821      1.26492706
     24.90000000      0.93932676      0.99134716      0.00185013      0.97435755      0.00000000      0.69965714      0.04757714      0.26627091      0.38364814      1.26477343
     25.00000000      0.93947800      0.99140996      0.00184067      0.97457760      0.00000000      0.69878600      0.04749518      0.26623761      0.38354854      1.26462074
     25.10000000      0.93962879      0.99147228      0.00183126      0.97479690      0.00000000      0.69791691      0.04741349      0.26620465      0.38344943      1.26446899
     25.20000000      0.93977911      0.99153413      0.00182191      0.97501546      0.00000000      0.69704988      0.04733205      0.26617204      0.38335078      1.26431816
     25.30000000      0.93992897      0.99159551      0.00181260      0.97523327      0.00000000      0.69618490      0.04725087      0.26613976      0.38325261      1.26416825
     25.40000000      0.94007838      0.99165642      0.00180334      0.97545033      0.00000000      0.69532196      0.04716993      0.26610781      0.38315491      1.26401926
     25.50000000      0.94022734      0.99171688      0.00179414      0.97566665      0.00000000      0.69446105      0.04708925      0.26607619      0.38305768      1.26387118
     25.60000000      0.94037584      0.99177687      0.00178498      0.97588222      0.00000000      0.69360217      0.04700883      0.26604489      0.38296091      1.26372400
     25.70000000      0.94052389      0.99183641      0.00177587      0.97609705      0.00000000      0.69274531      0.04692865      0.26601392      0.38286460      1.26357772
     25.80000000      0.94067149      0.99189550      0.00176681      0.97631114      0.00000000      0.69189046      0.04684872      0.26598327      0.38276876      1.26343234
     25.90000000      0.94081864      0.99195415      0.00175780      0.97652448      0.00000000      0.69103762      0.04676904      0.26595293      0.38267338      1.26328784
     26.00000000      0.94096535      0.99201235      0.00174883      0.97673708      0.00000000      0.69018677      0.04668961      0.26592290      0.38257845      1.26314423
     26.10000000      0.94111161      0.99207011      0.00173991      0.97694894      0.00000000      0.68933792      0.04661043      0.26589319      0.38248398      1.26300150
     26.20000000      0.94125743      0.99212743      0.00173104      0.97716006      0.00000000      0.68849106      0.04653149      0.26586378      0.38238996      1.26285964
     26.30000000      0.94140281      0.99218432      0.00172222      0.97737045      0.00000000      0.68764618      0.04645279      0.26583467      0.38229639      1.26271864
     26.40000000      0.94154775      0.99224078      0.00171345      0.97758009      0.00000000      0.68680327      0.04637434      0.26580586      0.38220327      1.26257851
     26.50000000      0.94169225      0.99229682      0.00170472      0.97778899      0.00000000      0.68596232      0.04629613      0.26577735      0.38211060      1.26243924
     26.60000000      0.94183631      0.99235243      0.00169604      0.97799716      0.00000000      0.68512334      0.04621816      0.26574914      0.38201837      1.26230082
     26.70000000      0.94197994      0.99240762      0.00168740      0.97820458      0.00000000      0.68428631      0.04614043      0.26572121      0.38192658      1.26216324
     26.80000000      0.94212314      0.99246240      0.00167881      0.97841128      0.00000000      0.68345123      0.04606294      0.26569357      0.38183524      1.26202651
     26.90000000      0.94226591      0.99251676      0.00167026      0.97861723      0.00000000      0.68261809      0.04598569      0.26566622      0.38174433      1.26189061
     27.00000000      0.94240824      0.99257071      0.00166176      0.97882245      0.00000000      0.68178688      0.04590868      0.26563915      0.38165386      1.26175554
     27.10000000      0.94255015      0.99262426      0.00165331      0.97902694      0.00000000      0.68095760      0.04583191      0.26561236      0.38156382      1.26162130
     27.20000000      0.94269163      0.99267741      0.00164490      0.97923070      0.00000000      0.68013025      0.04575537      0.26558585      0.38147421      1.26148789
     27.30000000      0.94283269      0.99273015      0.00163653      0.97943372      0.00000000      0.67930481      0.04567906      0.26555961      0.38138504      1.26135528
     27.40000000      0.94297332      0.99278250      0.00162821      0.97963601      0.00000000      0.67848128      0.04560299      0.26553364      0.38129629      1.26122350
     27.50000000      0.94311353      0.99283445      0.00161993      0.97983757      0.00000000      0.67765965      0.04552716      0.26550793      0.38120797      1.26109251
     27.60000000      0.94325332      0.99288602      0.00161170      0.98003840      0.00000000      0.67683991      0.04545155      0.26548250      0.38112008      1.26096233
     27.70000000      0.94339269      0.99293719      0.00160351      0.98023850      0.00000000      0.67602207      0.04537618      0.26545733      0.38103260      1.26083295
     27.80000000      0.94353165      0.99298798      0.00159536      0.98043787      0.00000000      0.67520612      0.04530103      0.26543241      0.38094555      1.26070436
     27.90000000      0.94367019      0.99303839      0.00158726      0.98063651      0.00000000      0.67439204      0.04522612      0.26540776      0.38085891      1.26057655
     28.00000000      0.94380831      0.99308843      0.00157920      0.98083443      0.00000000      0.67357983      0.04515143      0.26538336      0.38077270      1.26044953
